Data Variable,COUNTRY,ADM0_EN,ADM1_PCODE,ADM1_NAME,ISO3,ISO2,Latitude,Longitude,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022
GDL-Theil-T-wealth-inequality-data,Somalia,Somalia,SOM19,Galgaduud,SOM,SO,5.101826422,46.77976491,,,,0.24,0.24,0.24,0.24,0.24,0.24,0.24,,,,,,,,,,,,,
GDL-Theil-T-wealth-inequality-data,Somalia,Somalia,SOM20,Hiraan,SOM,SO,4.214942528,45.47282179,,,,0.35,0.35,0.35,0.35,0.35,0.35,0.35,,,,,,,,,,,,,
GDL-Theil-T-wealth-inequality-data,Somalia,Somalia,SOM21,Shabelle Dhexe,SOM,SO,3.027638486,46.01407234,,,,0.55,0.55,0.55,0.55,0.55,0.55,0.55,,,,,,,,,,,,,
GDL-Theil-T-wealth-inequality-data,Somalia,Somalia,SOM22,Banadir,SOM,SO,2.107780149,45.4266619,,,,0.14,0.14,0.14,0.14,0.14,0.14,0.14,,,,,,,,,,,,,
GDL-Theil-T-wealth-inequality-data,Somalia,Somalia,SOM23,Shabelle Hoose,SOM,SO,1.903536716,44.32744857,,,,0.62,0.62,0.62,0.62,0.62,0.62,0.62,,,,,,,,,,,,,
GDL-Theil-T-wealth-inequality-data,Somalia,Somalia,SOM24,Bay,SOM,SO,2.654620018,43.56737452,,,,0.77,0.77,0.77,0.77,0.77,0.77,0.77,,,,,,,,,,,,,
GDL-Theil-T-wealth-inequality-data,Somalia,Somalia,SOM25,Bakool,SOM,SO,4.209985755,43.9522378,,,,0.64,0.64,0.64,0.64,0.64,0.64,0.64,,,,,,,,,,,,,
GDL-Theil-T-wealth-inequality-data,Somalia,Somalia,SOM26,Gedo,SOM,SO,2.897206906,41.9793516,,,,0.63,0.63,0.63,0.63,0.63,0.63,0.63,,,,,,,,,,,,,
GDL-Theil-T-wealth-inequality-data,Somalia,Somalia,SOM27,Juba Dhexe,SOM,SO,1.227987313,42.53841865,,,,0.22,0.22,0.22,0.22,0.22,0.22,0.22,,,,,,,,,,,,,
GDL-Theil-T-wealth-inequality-data,Somalia,Somalia,SOM28,Juba Hoose,SOM,SO,0.093199839,41.80272002,,,,0.49,0.49,0.49,0.49,0.49,0.49,0.49,,,,,,,,,,,,,
GDL-Theil-T-wealth-inequality-data,South Sudan,South Sudan,SS01,Central Equatoria,SSD,SS,4.765474426,31.1948528,,,,,,0.94,0.81,0.68,0.55,0.42,0.3,0.2,0.11,0.01,,,,,,,,,
GDL-Theil-T-wealth-inequality-data,South Sudan,South Sudan,SS02,Eastern Equatoria,SSD,SS,4.903795045,33.59441436,,,,,,0.54,0.5,0.46,0.42,0.38,0.34,0.31,0.27,0.23,,,,,,,,,
GDL-Theil-T-wealth-inequality-data,South Sudan,South Sudan,SS03,Jonglei,SSD,SS,7.386226813,32.33411214,,,,,,0.42,0.39,0.35,0.32,0.29,0.26,0.23,0.2,0.17,,,,,,,,,
GDL-Theil-T-wealth-inequality-data,South Sudan,South Sudan,SS04,Lakes,SSD,SS,6.634584094,29.93664919,,,,,,0.82,0.7,0.57,0.44,0.32,0.19,0.13,0.07,0.01,,,,,,,,,
GDL-Theil-T-wealth-inequality-data,South Sudan,South Sudan,SS05,Northern Bahr el Ghazal,SSD,SS,8.876299055,27.03567079,,,,,,1.23,1.03,0.84,0.64,0.44,0.24,0.17,0.09,0.01,,,,,,,,,
GDL-Theil-T-wealth-inequality-data,South Sudan,South Sudan,SS06,Unity,SSD,SS,8.926064059,29.88855683,,,,,,0.42,0.39,0.36,0.33,0.3,0.27,0.24,0.21,0.18,,,,,,,,,
GDL-Theil-T-wealth-inequality-data,South Sudan,South Sudan,SS07,Upper Nile,SSD,SS,9.903092888,32.79932151,,,,,,0.69,0.62,0.55,0.47,0.4,0.32,0.25,0.18,0.1,,,,,,,,,
GDL-Theil-T-wealth-inequality-data,South Sudan,South Sudan,SS08,Warrap,SSD,SS,8.137660097,28.72675248,,,,,,0.42,0.4,0.38,0.36,0.33,0.31,0.29,0.26,0.24,,,,,,,,,
GDL-Theil-T-wealth-inequality-data,South Sudan,South Sudan,SS09,Western Bahr el Ghazal,SSD,SS,8.224764382,26.21592242,,,,,,0.71,0.64,0.56,0.49,0.42,0.35,0.28,0.21,0.14,,,,,,,,,
GDL-Theil-T-wealth-inequality-data,South Sudan,South Sudan,SS10,Western Equatoria,SSD,SS,5.548202088,28.67861576,,,,,,1.18,0.98,0.78,0.59,0.39,0.19,0.13,0.07,0.01,,,,,,,,,
GDL-Theil-T-wealth-inequality-data,United Republic of Tanzania,United Republic of Tanzania,TZA01,Dodoma,TZA,TZ,-5.926162795,35.92210878,0.25,0.23,0.21,0.19,0.17,0.2,0.22,0.25,0.27,0.3,0.32,0.32,0.31,0.3,0.29,0.28,0.27,0.26,0.25,,,,
GDL-Theil-T-wealth-inequality-data,United Republic of Tanzania,United Republic of Tanzania,TZA03,Kilimanjaro,TZA,TZ,-3.762016994,37.6423296,0.16,0.16,0.16,0.16,0.16,0.17,0.18,0.18,0.19,0.2,0.21,0.19,0.18,0.17,0.15,0.14,0.12,0.11,0.1,,,,
GDL-Theil-T-wealth-inequality-data,United Republic of Tanzania,United Republic of Tanzania,TZA04,Tanga,TZA,TZ,-5.216924476,38.27603788,0.21,0.22,0.22,0.23,0.23,0.26,0.28,0.31,0.33,0.36,0.38,0.35,0.32,0.28,0.25,0.22,0.19,0.16,0.12,,,,
GDL-Theil-T-wealth-inequality-data,United Republic of Tanzania,United Republic of Tanzania,TZA05,Morogoro,TZA,TZ,-7.920717596,36.98832656,0.21,0.22,0.22,0.23,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.3,0.3,0.31,0.31,0.32,0.32,0.32,,,,
GDL-Theil-T-wealth-inequality-data,United Republic of Tanzania,United Republic of Tanzania,TZA06,Pwani,TZA,TZ,-7.252817154,38.64915864,0.11,0.12,0.12,0.13,0.14,0.15,0.17,0.18,0.2,0.21,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.22,,,,
GDL-Theil-T-wealth-inequality-data,United Republic of Tanzania,United Republic of Tanzania,TZA07,Dar es Salaam,TZA,TZ,-6.884773859,39.26161145,0.07,0.08,0.09,0.11,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.1,0.09,0.08,0.07,0.07,0.06,0.05,0.04,,,,
GDL-Theil-T-wealth-inequality-data,United Republic of Tanzania,United Republic of Tanzania,TZA08,Lindi,TZA,TZ,-9.481387097,38.40203769,0.15,0.16,0.18,0.2,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,,,,
GDL-Theil-T-wealth-inequality-data,United Republic of Tanzania,United Republic of Tanzania,TZA09,Mtwara,TZA,TZ,-10.77596579,39.11298561,0.09,0.09,0.1,0.1,0.11,0.15,0.18,0.22,0.26,0.3,0.34,0.32,0.3,0.28,0.26,0.25,0.23,0.21,0.19,,,,
GDL-Theil-T-wealth-inequality-data,United Republic of Tanzania,United Republic of Tanzania,TZA10,Ruvuma,TZA,TZ,-10.7342504,36.20205824,0.13,0.12,0.12,0.11,0.1,0.12,0.15,0.17,0.19,0.21,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.23,,,,
GDL-Theil-T-wealth-inequality-data,United Republic of Tanzania,United Republic of Tanzania,TZA13,Singida,TZA,TZ,-5.746582852,34.4955233,0.25,0.23,0.21,0.19,0.17,0.19,0.21,0.23,0.24,0.26,0.28,0.27,0.27,0.26,0.26,0.26,0.25,0.25,0.24,,,,
GDL-Theil-T-wealth-inequality-data,United Republic of Tanzania,United Republic of Tanzania,TZA14,Tabora,TZA,TZ,-5.263828436,32.81941877,0.18,0.2,0.21,0.22,0.23,0.23,0.24,0.24,0.24,0.24,0.24,0.23,0.22,0.22,0.21,0.2,0.19,0.19,0.18,,,,
GDL-Theil-T-wealth-inequality-data,United Republic of Tanzania,United Republic of Tanzania,TZA16,Kigoma,TZA,TZ,-4.782610792,30.40968712,0.2,0.18,0.17,0.15,0.13,0.16,0.19,0.22,0.24,0.27,0.3,0.29,0.29,0.28,0.27,0.27,0.26,0.26,0.25,,,,
GDL-Theil-T-wealth-inequality-data,United Republic of Tanzania,United Republic of Tanzania,TZA18,Kagera,TZA,TZ,-2.027837249,31.18361951,0.12,0.11,0.1,0.09,0.09,0.11,0.13,0.16,0.18,0.2,0.23,0.23,0.23,0.24,0.24,0.24,0.24,0.25,0.25,,,,
GDL-Theil-T-wealth-inequality-data,United Republic of Tanzania,United Republic of Tanzania,TZA20,Mara,TZA,TZ,-1.852775898,34.3952574,0.19,0.22,0.24,0.26,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.27,0.26,0.25,0.24,0.22,0.21,0.2,0.19,,,,
GDL-Theil-T-wealth-inequality-data,United Republic of Tanzania,United Republic of Tanzania,TZA51,Kaskazini Unguja,TZA,TZ,-5.918896724,39.28795678,0.2,0.19,0.18,0.18,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.15,0.14,0.12,0.11,0.1,0.08,0.07,0.06,,,,
GDL-Theil-T-wealth-inequality-data,United Republic of Tanzania,United Republic of Tanzania,TZA52,Kusini Unguja,TZA,TZ,-6.238768446,39.42321205,0.13,0.13,0.13,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.12,0.12,0.11,0.1,0.09,0.09,0.08,,,,
GDL-Theil-T-wealth-inequality-data,United Republic of Tanzania,United Republic of Tanzania,TZA53,Mjini Magharibi,TZA,TZ,-6.167596747,39.24860874,0.11,0.11,0.11,0.12,0.12,0.11,0.1,0.09,0.08,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.04,0.04,0.04,,,,
GDL-Theil-T-wealth-inequality-data,United Republic of Tanzania,United Republic of Tanzania,TZA54,Kaskazini Pemba,TZA,TZ,-5.043164337,39.77098317,0.39,0.35,0.32,0.28,0.24,0.24,0.24,0.24,0.24,0.24,0.23,0.22,0.2,0.18,0.16,0.15,0.13,0.11,0.09,,,,
GDL-Theil-T-wealth-inequality-data,United Republic of Tanzania,United Republic of Tanzania,TZA55,Kusini Pemba,TZA,TZ,-5.320234593,39.73619942,0.34,0.3,0.27,0.23,0.2,0.2,0.21,0.21,0.22,0.22,0.23,0.21,0.19,0.17,0.16,0.14,0.12,0.1,0.09,,,,
GDL-Theil-T-wealth-inequality-data,Uganda,Uganda,UG102,Kampala,UGA,UG,0.318484322,32.59623147,,,,0.14,0.13,0.12,0.11,0.1,0.1,0.09,0.08,0.07,0.07,0.06,0.06,0.05,0.05,0.05,0.04,0.04,,,
GDL-Total-area-population-in-millions-data,Burundi,Burundi,BDI001,Bubanza,BDI,BI,-3.124529953,29.39952292,,,0.073697341,0.079366367,0.085602296,0.091271322,0.097507251,0.103176277,0.108845304,0.115081232,0.120750259,0.123584772,0.126419285,0.129253798,0.132088311,0.134922824,0.137757337,0.140591851,0.143426364,0.146260877,0.14909539,,
GDL-Total-area-population-in-millions-data,Burundi,Burundi,BDI002,Bujumbura Rural,BDI,BI,-3.434028824,29.44846954,,,0.116609643,0.125579615,0.135446585,0.144416557,0.154283527,0.1632535,0.172223472,0.182090442,0.191060414,0.195545401,0.200030387,0.204515373,0.209000359,0.213485346,0.217970332,0.222455318,0.226940304,0.231425291,0.235910277,,
GDL-Total-area-population-in-millions-data,Burundi,Burundi,BDI003,Bururi,BDI,BI,-3.867415716,29.67951077,,,0.316959898,0.319716071,0.325228417,0.32798459,0.330740763,0.336253109,0.339009282,0.341765455,0.347277801,0.361058666,0.374839531,0.391376569,0.405157435,0.4189383,0.435475338,0.449256203,0.463037068,0.479574106,0.493354971,,
GDL-Total-area-population-in-millions-data,Burundi,Burundi,BDI004,Cankuzo,BDI,BI,-3.141880896,30.60396244,,,0.053153911,0.078465297,0.106307821,0.131619207,0.156930593,0.184773118,0.210084504,0.23539589,0.263238415,0.273362969,0.286018662,0.296143216,0.306267771,0.318923464,0.329048018,0.341703711,0.351828266,0.36195282,0.374608513,,
GDL-Total-area-population-in-millions-data,Burundi,Burundi,BDI005,Cibitoke,BDI,BI,-2.818380577,29.22918764,,,0.067830009,0.073047702,0.078787165,0.084004858,0.08974432,0.094962013,0.100179706,0.105919168,0.111136861,0.113745708,0.116354554,0.118963401,0.121572247,0.124181094,0.12678994,0.129398787,0.132007633,0.13461648,0.137225326,,
GDL-Total-area-population-in-millions-data,Burundi,Burundi,BDI006,Gitega,BDI,BI,-3.492271175,29.92222866,,,0.432282624,0.440703714,0.446317775,0.454738865,0.463159955,0.468774015,0.477195105,0.485616195,0.494037285,0.508072435,0.524914615,0.538949765,0.555791946,0.569827096,0.586669276,0.603511456,0.617546606,0.634388786,0.648423937,,
GDL-Total-area-population-in-millions-data,Burundi,Burundi,BDI007,Karuzi,BDI,BI,-3.137373256,30.12023246,,,0.306837291,0.312814641,0.316799541,0.322776891,0.328754241,0.332739141,0.33871649,0.34469384,0.35067119,0.36063344,0.372588139,0.382550389,0.394505089,0.404467339,0.416422038,0.428376738,0.438338988,0.450293687,0.460255937,,
GDL-Total-area-population-in-millions-data,Burundi,Burundi,BDI008,Kayanza,BDI,BI,-3.007042538,29.65892475,,,0.69629958,0.702150837,0.705076466,0.708002094,0.713853351,0.71677898,0.722630237,0.725555865,0.731407122,0.760663407,0.789919692,0.822101605,0.85135789,0.883539804,0.912796088,0.944978002,0.974234287,1.0064162,1.035672485,,
GDL-Total-area-population-in-millions-data,Burundi,Burundi,BDI009,Kirundo,BDI,BI,-2.543300694,30.15750685,,,0.515645053,0.519978205,0.522144781,0.524311357,0.528644508,0.530811084,0.535144236,0.537310812,0.541643963,0.563309722,0.584975481,0.608807815,0.630473573,0.654305908,0.675971666,0.699804001,0.721469759,0.745302094,0.766967852,,
GDL-Total-area-population-in-millions-data,Burundi,Burundi,BDI010,Makamba,BDI,BI,-4.218834121,29.82035325,,,0.306859637,0.309527982,0.314864671,0.317533016,0.320201361,0.32553805,0.328206395,0.330874739,0.336211429,0.349553152,0.362894875,0.378904943,0.392246667,0.40558839,0.421598458,0.434940181,0.448281905,0.464291973,0.477633696,,
GDL-Total-area-population-in-millions-data,Burundi,Burundi,BDI011,Muramvya,BDI,BI,-3.271359536,29.65195205,,,0.455196287,0.464063747,0.469975387,0.478842847,0.487710308,0.493621948,0.502489408,0.511356868,0.520224328,0.535003428,0.552738349,0.567517449,0.585252369,0.600031469,0.61776639,0.63550131,0.65028041,0.66801533,0.682794431,,
GDL-Total-area-population-in-millions-data,Burundi,Burundi,BDI012,Muyinga,BDI,BI,-2.776274835,30.34732423,,,0.506408504,0.510664038,0.512791805,0.514919571,0.519175105,0.521302872,0.525558406,0.527686172,0.531941706,0.553219374,0.574497043,0.597902478,0.619180146,0.642585581,0.663863249,0.687268684,0.708546352,0.731951787,0.753229456,,
GDL-Total-area-population-in-millions-data,Burundi,Burundi,BDI013,Mwaro,BDI,BI,-3.490551137,29.71529941,,,0.345683797,0.352417897,0.356907297,0.363641397,0.370375497,0.374864897,0.381598997,0.388333097,0.395067197,0.406290697,0.419758897,0.430982396,0.444450596,0.455674096,0.469142296,0.482610496,0.493833996,0.507302196,0.518525696,,
GDL-Total-area-population-in-millions-data,Burundi,Burundi,BDI014,Ngozi,BDI,BI,-2.874635964,29.92458685,,,0.661646862,0.66720692,0.669986949,0.672766978,0.678327035,0.681107064,0.686667122,0.689447151,0.695007208,0.722807497,0.750607785,0.781188102,0.808988391,0.839568708,0.867368996,0.897949313,0.925749602,0.956329919,0.984130207,,
GDL-Total-area-population-in-millions-data,Burundi,Burundi,BDI015,Rutana,BDI,BI,-3.875028203,30.09493235,,,0.078854612,0.116404428,0.157709225,0.19525904,0.232808855,0.274113652,0.311663468,0.349213283,0.39051808,0.405538006,0.424312914,0.43933284,0.454352766,0.473127674,0.4881476,0.506922508,0.521942434,0.53696236,0.555737268,,
GDL-Total-area-population-in-millions-data,Burundi,Burundi,BDI016,Ruyigi,BDI,BI,-3.457995159,30.32274912,,,0.077991477,0.115130276,0.155982954,0.193121753,0.230260551,0.27111323,0.308252028,0.345390827,0.386243505,0.401099025,0.419668424,0.434523944,0.449379463,0.467948862,0.482804382,0.501373781,0.5162293,0.53108482,0.549654219,,
GDL-Total-area-population-in-millions-data,Burundi,Burundi,BDI017,Bujumbura Mairie,BDI,BI,-3.37515901,29.36469075,,,1.041863007,1.122006315,1.210163955,1.290307263,1.378464902,1.45860821,1.538751518,1.626909157,1.707052466,1.74712412,1.787195774,1.827267428,1.867339082,1.907410736,1.94748239,1.987554045,2.027625699,2.067697353,2.107769007,,
GDL-Total-area-population-in-millions-data,Burundi,Burundi,BDI018,Rumonge,BDI,BI,-3.822346564,29.45864996,,,0.526180465,0.530755947,0.539906912,0.544482394,0.549057877,0.558208841,0.562784323,0.567359806,0.57651077,0.599388182,0.622265593,0.649718487,0.672595899,0.69547331,0.722926204,0.745803616,0.768681027,0.796133921,0.819011333,,
GDL-Total-area-population-in-millions-data,Djibouti,Djibouti,DJ02,Dikhil,DJI,DJ,11.35581612,42.12115116,,,,0.013724175,0.013724175,0.013724175,0.013724175,0.013724175,0.013724175,0.013724175,,,,,,,,,,,,,
GDL-Total-area-population-in-millions-data,Djibouti,Djibouti,DJ04,Obock,DJI,DJ,12.28458863,43.08711287,,,,0.009847813,0.009847813,0.009847813,0.009847813,0.009847813,0.009847813,0.009847813,,,,,,,,,,,,,
GDL-Total-area-population-in-millions-data,Djibouti,Djibouti,DJ05,Tadjourah,DJI,DJ,12.00258242,42.5419109,,,,0.013889192,0.013889192,0.013889192,0.013889192,0.013889192,0.013889192,0.013889192,,,,,,,,,,,,,
GDL-Total-area-population-in-millions-data,Djibouti,Djibouti,DJ01,Ali Sabieh,DJI,DJ,11.22550264,42.91467327,,,,0.046087061,0.046087061,0.046087061,0.046087061,0.046087061,0.046087061,0.046087061,,,,,,,,,,,,,
GDL-Total-area-population-in-millions-data,Djibouti,Djibouti,DJ06,Arta,DJI,DJ,11.43459737,42.68558792,,,,0.036451759,0.036451759,0.036451759,0.036451759,0.036451759,0.036451759,0.036451759,,,,,,,,,,,,,
GDL-Total-area-population-in-millions-data,Kenya,Kenya,KEN01,Mombasa,KEN,KE,-4.021184412,39.65065227,2.336578258,2.450557685,2.555038826,2.669018254,2.716509682,2.773499395,2.830489109,2.887478822,2.944468536,3.181925676,3.40988453,3.64734167,3.88479881,4.12225595,4.35971309,4.587671945,4.825129085,5.062586225,,,,,
GDL-Total-area-population-in-millions-data,Kenya,Kenya,KEN02,Kwale,KEN,KE,-4.1415269,39.15260065,0.047360894,0.049671181,0.051788945,0.054099233,0.055061852,0.056216996,0.05737214,0.058527284,0.059682427,0.064495526,0.069116101,0.0739292,0.078742299,0.083555398,0.088368497,0.092989072,0.097802171,0.10261527,,,,,
GDL-Total-area-population-in-millions-data,Kenya,Kenya,KEN03,Kilifi,KEN,KE,-3.175338277,39.68667526,0.051854245,0.054383721,0.056702406,0.059231882,0.06028583,0.061550567,0.062815305,0.064080043,0.06534478,0.070614521,0.075673472,0.080943212,0.086212952,0.091482693,0.096752433,0.101811384,0.107081124,0.112350864,,,,,
GDL-Total-area-population-in-millions-data,Kenya,Kenya,KEN04,Tana River,KEN,KE,-1.526363215,39.41786531,0.003829876,0.004016699,0.004187954,0.004374777,0.00445262,0.004546031,0.004639443,0.004732855,0.004826266,0.005215481,0.005589128,0.005978343,0.006367558,0.006756773,0.007145988,0.007519634,0.007908849,0.008298064,,,,,
GDL-Total-area-population-in-millions-data,Kenya,Kenya,KEN05,Lamu,KEN,KE,-2.04751505,40.75809285,0.009187262,0.009635422,0.010046234,0.010494393,0.010681126,0.010905206,0.011129285,0.011353365,0.011577445,0.012511109,0.013407428,0.014341093,0.015274758,0.016208422,0.017142087,0.018038406,0.01897207,0.019905735,,,,,
GDL-Total-area-population-in-millions-data,Kenya,Kenya,KEN06,Taita Taveta,KEN,KE,-3.434733997,38.418602,0.011189465,0.011735293,0.012235635,0.012781462,0.01300889,0.013281804,0.013554718,0.013827632,0.014100545,0.015237686,0.016329341,0.017466482,0.018603623,0.019740764,0.020877904,0.02196956,0.0231067,0.024243841,,,,,
GDL-Total-area-population-in-millions-data,Kenya,Kenya,KEN07,Garissa,KEN,KE,-0.488821087,40.19921911,0.320544929,0.331349814,0.3421547,0.349357956,0.360162842,0.370967727,0.378170984,0.388975869,0.399780754,0.414187268,0.428593782,0.443000295,0.457406809,0.475414951,0.489821465,0.504227978,0.518634492,0.533041006,,,,,
GDL-Total-area-population-in-millions-data,Kenya,Kenya,KEN08,Wajir,KEN,KE,1.808137623,40.03498564,0.206343673,0.213299078,0.220254483,0.224891419,0.231846824,0.238802228,0.243439165,0.25039457,0.257349974,0.266623847,0.27589772,0.285171593,0.294445466,0.306037807,0.31531168,0.324585553,0.333859426,0.343133299,,,,,
GDL-Total-area-population-in-millions-data,Kenya,Kenya,KEN09,Mandera,KEN,KE,3.436469491,40.73881017,0.363111398,0.375351108,0.387590818,0.395750625,0.407990335,0.420230045,0.428389851,0.440629561,0.452869271,0.469188885,0.485508498,0.501828112,0.518147725,0.538547242,0.554866855,0.571186468,0.587506082,0.603825695,,,,,
GDL-Total-area-population-in-millions-data,Kenya,Kenya,KEN10,Marsabit,KEN,KE,2.978658787,37.5695361,0.018215724,0.018584735,0.018953746,0.019322757,0.020060778,0.020832347,0.021603915,0.022375484,0.023147052,0.023113506,0.023079959,0.023079959,0.023046413,0.023046413,0.023012866,0.02297932,0.02297932,0.022945773,,,,,
GDL-Total-area-population-in-millions-data,Kenya,Kenya,KEN11,Isiolo,KEN,KE,1.010443074,38.54215312,0.031262174,0.031895478,0.032528781,0.033162085,0.034428692,0.035752873,0.037077053,0.038401234,0.039725414,0.039667841,0.039610268,0.039610268,0.039552695,0.039552695,0.039495122,0.039437549,0.039437549,0.039379976,,,,,
GDL-Total-area-population-in-millions-data,Kenya,Kenya,KEN12,Meru,KEN,KE,0.166779238,37.76403705,1.221046253,1.245781996,1.27051774,1.295253483,1.344724971,1.396445162,1.448165353,1.499885544,1.551605735,1.549357031,1.547108327,1.547108327,1.544859624,1.544859624,1.54261092,1.540362216,1.540362216,1.538113512,,,,,
GDL-Total-area-population-in-millions-data,Kenya,Kenya,KEN13,Tharaka-Nithi,KEN,KE,-0.207061222,37.87029729,0.868247285,0.885836089,0.903424892,0.921013695,0.956191302,0.99296789,1.029744479,1.066521067,1.103297656,1.101698673,1.100099691,1.100099691,1.098500709,1.098500709,1.096901727,1.095302745,1.095302745,1.093703763,,,,,
GDL-Total-area-population-in-millions-data,Kenya,Kenya,KEN14,Embu,KEN,KE,-0.603974376,37.62650132,1.210521901,1.235044445,1.259566988,1.284089531,1.333134617,1.384409025,1.435683434,1.486957842,1.53823225,1.536002928,1.533773606,1.533773606,1.531544284,1.531544284,1.529314962,1.52708564,1.52708564,1.524856318,,,,,
GDL-Total-area-population-in-millions-data,Kenya,Kenya,KEN15,Kitui,KEN,KE,-1.491038536,38.40692102,0.205282366,0.20944094,0.213599515,0.217758089,0.226075239,0.23477044,0.243465642,0.252160843,0.260856045,0.260477992,0.26009994,0.26009994,0.259721888,0.259721888,0.259343836,0.258965783,0.258965783,0.258587731,,,,,
GDL-Total-area-population-in-millions-data,Kenya,Kenya,KEN16,Machakos,KEN,KE,-1.279512309,37.41267603,1.146588908,1.169816308,1.193043707,1.216271107,1.262725906,1.311292287,1.359858668,1.408425049,1.45699143,1.454879848,1.452768267,1.452768267,1.450656685,1.450656685,1.448545103,1.446433521,1.446433521,1.44432194,,,,,
GDL-Total-area-population-in-millions-data,Kenya,Kenya,KEN17,Makueni,KEN,KE,-2.1576841,37.78824557,0.728835389,0.74360001,0.758364632,0.773129253,0.802658495,0.833529976,0.864401456,0.895272937,0.926144417,0.924802179,0.923459941,0.923459941,0.922117703,0.922117703,0.920775464,0.919433226,0.919433226,0.918090988,,,,,
GDL-Total-area-population-in-millions-data,Kenya,Kenya,KEN18,Nyandarua,KEN,KE,-0.322077813,36.48286916,0.387895636,0.411111335,0.434327034,0.457542733,0.444967562,0.432392392,0.419817222,0.407242052,0.394666881,0.414980618,0.435294354,0.455608091,0.475921828,0.496235564,0.51558198,0.535895716,0.556209453,0.576523189,,,,,
GDL-Total-area-population-in-millions-data,Kenya,Kenya,KEN19,Nyeri,KEN,KE,-0.342923597,36.95647813,0.533830701,0.565780668,0.597730636,0.629680603,0.612374371,0.595068138,0.577761906,0.560455674,0.543149442,0.571105663,0.599061884,0.627018106,0.654974327,0.682930548,0.709555521,0.737511742,0.765467963,0.793424185,,,,,
GDL-Total-area-population-in-millions-data,Kenya,Kenya,KEN20,Kirinyaga,KEN,KE,-0.52474629,37.31986811,0.832417022,0.882237492,0.932057963,0.981878433,0.954892345,0.927906257,0.900920169,0.873934081,0.846947993,0.890540904,0.934133815,0.977726727,1.021319638,1.06491255,1.106429608,1.15002252,1.193615431,1.237208342,,,,,
GDL-Total-area-population-in-millions-data,Kenya,Kenya,KEN21,Murang'a,KEN,KE,-0.809590538,37.03272252,0.957013465,1.014291079,1.071568693,1.128846307,1.097820933,1.066795558,1.035770184,1.00474481,0.973719436,1.023837348,1.07395526,1.124073172,1.174191084,1.224308997,1.272040341,1.322158254,1.372276166,1.422394078,,,,,
GDL-Total-area-population-in-millions-data,Kenya,Kenya,KEN22,Kiambu,KEN,KE,-1.068706066,36.82356426,1.298843175,1.376579425,1.454315675,1.532051925,1.48994479,1.447837654,1.405730519,1.363623384,1.321516248,1.389535467,1.457554686,1.525573904,1.593593123,1.661612342,1.72639255,1.794411769,1.862430987,1.930450206,,,,,
GDL-Total-area-population-in-millions-data,Kenya,Kenya,KEN23,Turkana,KEN,KE,3.424849191,35.43575846,0.033961734,0.035163526,0.036365317,0.037522598,0.039614605,0.041706612,0.04379862,0.045846116,0.048071656,0.048961871,0.050297195,0.051187411,0.052522735,0.053858059,0.054748274,0.056083598,0.056973814,0.058309138,,,,,
